hypothesis_id,family,family_size,dataset,beta,comparison,endpoint,null,alternative,test,multiplicity,status,threshold_analysis,mean_delta,ci_low,ci_high,one_sided_lower_95,one_sided_upper_95,raw_p,margin,paired_dz,wins,losses,ties,holm_adjusted_p,decision
SAME_BUDGET_F1__CICIDS2017_COVERAGE_R1__b1.0__vs_Utility-Only,SAME_BUDGET_F1,36,CICIDS2017_COVERAGE_R1,1.0,CB-Score minus Utility-Only,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,-0.0030834503539843095,-0.009525306603454613,0.002366312496610218,-0.008423428090676569,0.0017059232357891088,0.810546875,0.0,-0.3037992251243252,3,7,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIDS2017_COVERAGE_R1__b1.0__vs_Utility-Cost-Ratio,SAME_BUDGET_F1,36,CICIDS2017_COVERAGE_R1,1.0,CB-Score minus Utility-Cost-Ratio,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,-0.0030834503539843095,-0.009316991994275395,0.0023310831670775066,-0.008293125030845838,0.0015965316721370465,0.810546875,0.0,-0.3037992251243252,3,7,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIDS2017_COVERAGE_R1__b1.0__vs_Oort-Style-Adapted,SAME_BUDGET_F1,36,CICIDS2017_COVERAGE_R1,1.0,CB-Score minus Oort-Style-Adapted,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,-0.0030834503539843095,-0.009437234494703366,0.002383554918106326,-0.008403828853717843,0.0016965042794665464,0.810546875,0.0,-0.3037992251243252,3,7,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.1__vs_Utility-Only,SAME_BUDGET_F1,36,CICIoT2023_R1,0.1,CB-Score minus Utility-Only,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,-0.0005599597908411913,-0.009850083425252348,0.011201584449664521,-0.008624413053699062,0.008851866008597558,0.548828125,0.0,-0.031006606969887267,3,6,1,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.1__vs_Utility-Cost-Ratio,SAME_BUDGET_F1,36,CICIoT2023_R1,0.1,CB-Score minus Utility-Cost-Ratio,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,-0.0008239489315783,-0.010254633791349645,0.010936675087054721,-0.008902254883640062,0.008437695266625434,0.572265625,0.0,-0.04575081409761054,3,6,1,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.1__vs_Oort-Style-Adapted,SAME_BUDGET_F1,36,CICIoT2023_R1,0.1,CB-Score minus Oort-Style-Adapted,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,0.009523132719502125,-0.004168487835812307,0.027264362678794108,-0.003065902649586028,0.024237034201887987,0.21875,0.0,0.3491491208221592,3,6,1,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.2__vs_Utility-Only,SAME_BUDGET_F1,36,CICIoT2023_R1,0.2,CB-Score minus Utility-Only,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,0.01875273635709205,0.0075509666001267175,0.03006352468577979,0.009294484459779807,0.028340055585250046,0.0087890625,0.0,0.97210878998568,8,2,0,0.298828125,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.2__vs_Utility-Cost-Ratio,SAME_BUDGET_F1,36,CICIoT2023_R1,0.2,CB-Score minus Utility-Cost-Ratio,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,0.019338990399901824,0.008949322145632826,0.030243655579620072,0.01049182861899598,0.02842228493432424,0.00390625,0.0,1.0549490725815291,9,1,0,0.140625,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.2__vs_Oort-Style-Adapted,SAME_BUDGET_F1,36,CICIoT2023_R1,0.2,CB-Score minus Oort-Style-Adapted,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,0.009144316716954193,0.0024127887164294326,0.01809912055504142,0.0030163287021867657,0.016347736433730546,0.0078125,0.0,0.6634241084454007,7,3,0,0.2734375,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.4__vs_Utility-Only,SAME_BUDGET_F1,36,CICIoT2023_R1,0.4,CB-Score minus Utility-Only,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,0.0018592893110273123,-0.003031128511732051,0.008243841375739571,-0.0026830133325688827,0.006822631982504331,0.26171875,0.0,0.1932940631227635,3,7,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.4__vs_Utility-Cost-Ratio,SAME_BUDGET_F1,36,CICIoT2023_R1,0.4,CB-Score minus Utility-Cost-Ratio,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,0.0018592893110273123,-0.0030337806473712424,0.008244253271933389,-0.0026666738622296337,0.006886432710017344,0.26171875,0.0,0.1932940631227635,3,7,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.4__vs_Oort-Style-Adapted,SAME_BUDGET_F1,36,CICIoT2023_R1,0.4,CB-Score minus Oort-Style-Adapted,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,0.00010582711689413049,-0.01105458221343415,0.01170492090841949,-0.009369028963057973,0.00989089916461895,0.490234375,0.0,0.005410734854293782,5,5,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.6__vs_Utility-Only,SAME_BUDGET_F1,36,CICIoT2023_R1,0.6,CB-Score minus Utility-Only,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,0.0020482683996325135,-0.00449329229650544,0.011435580091587707,-0.0037953539063762557,0.010008066944177895,0.4345703125,0.0,0.14513578650249864,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.6__vs_Utility-Cost-Ratio,SAME_BUDGET_F1,36,CICIoT2023_R1,0.6,CB-Score minus Utility-Cost-Ratio,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,0.0019127358506901726,-0.004505786185282296,0.011236586364216707,-0.0038879248595801628,0.009895028335803824,0.4443359375,0.0,0.13571327820287657,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.6__vs_Oort-Style-Adapted,SAME_BUDGET_F1,36,CICIoT2023_R1,0.6,CB-Score minus Oort-Style-Adapted,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,-0.0020633396755043165,-0.006027199771293684,0.0011241135733996343,-0.005283283748234954,0.0006947839312560057,0.8193359375,0.0,-0.33938519820580415,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.8__vs_Utility-Only,SAME_BUDGET_F1,36,CICIoT2023_R1,0.8,CB-Score minus Utility-Only,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,0.0020985698751669222,-0.003890201042852204,0.009062909302660809,-0.003024280930527274,0.00778808292176823,0.314453125,0.0,0.19007413332684975,5,5,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.8__vs_Utility-Cost-Ratio,SAME_BUDGET_F1,36,CICIoT2023_R1,0.8,CB-Score minus Utility-Cost-Ratio,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,0.0020985698751669222,-0.0037746266258089985,0.009082629208874128,-0.002946196805164491,0.00793573198258651,0.314453125,0.0,0.19007413332684975,5,5,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.8__vs_Oort-Style-Adapted,SAME_BUDGET_F1,36,CICIoT2023_R1,0.8,CB-Score minus Oort-Style-Adapted,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,0.0021898380691877327,-0.003428036122888888,0.00894010221296737,-0.002634172118470461,0.007626916322571453,0.287109375,0.0,0.20664581237714078,6,4,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b1.0__vs_Utility-Only,SAME_BUDGET_F1,36,CICIoT2023_R1,1.0,CB-Score minus Utility-Only,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,0.003629491802420115,0.0005594371324219133,0.007395764463622756,0.0009314032324178378,0.0067247172866951675,0.03125,0.0,0.6206508100763535,7,3,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b1.0__vs_Utility-Cost-Ratio,SAME_BUDGET_F1,36,CICIoT2023_R1,1.0,CB-Score minus Utility-Cost-Ratio,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,0.003629491802420115,0.0005705081041756821,0.007264795646179506,0.0009301795805807633,0.006638108478157599,0.03125,0.0,0.6206508100763535,7,3,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b1.0__vs_Oort-Style-Adapted,SAME_BUDGET_F1,36,CICIoT2023_R1,1.0,CB-Score minus Oort-Style-Adapted,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,0.003629491802420115,0.0005812679648466605,0.007431200869970714,0.0009717728880121374,0.006778611491667863,0.03125,0.0,0.6206508100763535,7,3,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.1__vs_Utility-Only,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.1,CB-Score minus Utility-Only,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,0.021924215455558164,-0.02249324677920661,0.08508546559677214,-0.017871221363532485,0.07465396236071448,0.33203125,0.0,0.23281603194799083,5,5,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.1__vs_Utility-Cost-Ratio,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.1,CB-Score minus Utility-Cost-Ratio,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,0.021924215455558164,-0.022961064532525423,0.0848011752866736,-0.017931962476864245,0.07344419054681342,0.33203125,0.0,0.23281603194799083,5,5,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.1__vs_Oort-Style-Adapted,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.1,CB-Score minus Oort-Style-Adapted,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,0.025640230773471617,-0.015902189061095286,0.0874374685195443,-0.012163873220893358,0.07690906160427585,0.2734375,0.0,0.2822624660701137,3,7,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.2__vs_Utility-Only,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.2,CB-Score minus Utility-Only,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,-0.0863032200335183,-0.1792647710657114,-0.003737012929345286,-0.16330739782957138,-0.020466539372079366,0.927734375,0.0,-0.5904274676230492,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.2__vs_Utility-Cost-Ratio,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.2,CB-Score minus Utility-Cost-Ratio,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,-0.0662781209260396,-0.15670757024506365,0.0020672442619677892,-0.1402910785276235,-0.0013713020848555178,0.8994140625,0.0,-0.475861806005807,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.2__vs_Oort-Style-Adapted,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.2,CB-Score minus Oort-Style-Adapted,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,-0.07466249219182029,-0.13686112721301855,-0.015616058276678807,-0.12664658995745576,-0.027331082802689494,0.9482421875,0.0,-0.7273801367668851,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.4__vs_Utility-Only,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.4,CB-Score minus Utility-Only,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,-0.010430556733895674,-0.02625336713488767,0.0026970046389524437,-0.02366036658330641,0.0011256660727090194,0.8544921875,0.0,-0.4133146922939544,3,7,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.4__vs_Utility-Cost-Ratio,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.4,CB-Score minus Utility-Cost-Ratio,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,-0.021723995411501093,-0.047759437455433554,-0.0004470308960934856,-0.043380265150132435,-0.003353308431233455,0.9345703125,0.0,-0.539625771767801,2,8,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.4__vs_Oort-Style-Adapted,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.4,CB-Score minus Oort-Style-Adapted,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,0.001589384475116365,-0.003659084214062834,0.00704031835399446,-0.0028632799738514585,0.006171701958623944,0.2998046875,0.0,0.17192158233888702,5,5,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.6__vs_Utility-Only,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.6,CB-Score minus Utility-Only,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,-0.01539704408598119,-0.027787884423665518,-0.0040318773531502275,-0.025769479028306785,-0.0056339567761700135,0.9775390625,0.0,-0.7582710620414665,3,7,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.6__vs_Utility-Cost-Ratio,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.6,CB-Score minus Utility-Cost-Ratio,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,-0.015146794072242639,-0.027714916092088423,-0.003968202324948214,-0.025667784838488264,-0.00559067521593416,0.9775390625,0.0,-0.7431310758927154,3,7,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.6__vs_Oort-Style-Adapted,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.6,CB-Score minus Oort-Style-Adapted,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,-0.013134626574674065,-0.0295667978064421,0.00142788763285413,-0.02667819821003286,-0.0006131342909590767,0.9287109375,0.0,-0.5012063108572322,3,7,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.8__vs_Utility-Only,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.8,CB-Score minus Utility-Only,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,-0.01399134970130846,-0.04351745200726146,0.0055697497176117,-0.03900890290945057,0.003870037912966085,0.7890625,0.0,-0.3166722186674908,3,7,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.8__vs_Utility-Cost-Ratio,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.8,CB-Score minus Utility-Cost-Ratio,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,-0.013816711127887803,-0.04319181288350662,0.0057355579850765235,-0.03878738069789101,0.00406195794276844,0.7802734375,0.0,-0.31228862045979255,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.8__vs_Oort-Style-Adapted,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.8,CB-Score minus Oort-Style-Adapted,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,-0.006102414744499451,-0.02499866012831118,0.007963813855690116,-0.021567836500776923,0.006339338566171654,0.654296875,0.0,-0.2117427518630205,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b1.0__vs_Utility-Only,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,1.0,CB-Score minus Utility-Only,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,-0.008738834683006336,-0.03533162261121089,0.010166537212277173,-0.030714986197709675,0.007814802130007188,0.693359375,0.0,-0.21972613926602066,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b1.0__vs_Utility-Cost-Ratio,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,1.0,CB-Score minus Utility-Cost-Ratio,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,-0.008738834683006336,-0.03567482972812241,0.010018153578582092,-0.03122303836661332,0.00782895635323091,0.693359375,0.0,-0.21972613926602066,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b1.0__vs_Oort-Style-Adapted,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,1.0,CB-Score minus Oort-Style-Adapted,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,-0.008738834683006336,-0.03537878157232417,0.010050640757256942,-0.03096315254558926,0.0077509909079959095,0.693359375,0.0,-0.21972613926602066,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b0.1__vs_Utility-Only,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,0.1,CB-Score minus Utility-Only,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,-0.0007529343323209314,-0.001847133235180661,0.000325781536924618,-0.0016695267062055163,0.00015930539960517463,0.892578125,0.0,-0.40755555355382944,4,5,1,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b0.1__vs_Utility-Cost-Ratio,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,0.1,CB-Score minus Utility-Cost-Ratio,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,-0.0007834890773913417,-0.0018463633518526756,0.0002745240026511751,-0.0016857419745540338,0.00011086169514710966,0.892578125,0.0,-0.43159619194922144,4,5,1,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b0.1__vs_Oort-Style-Adapted,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,0.1,CB-Score minus Oort-Style-Adapted,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,0.015616562713956783,-0.001398144217571269,0.04808585529292782,-0.0011095804724001357,0.04744578338613478,0.337890625,0.0,0.3082962734134942,6,3,1,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b0.2__vs_Utility-Only,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,0.2,CB-Score minus Utility-Only,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,0.0014515866388603027,0.0003532955435170412,0.0025154425140014266,0.0005333063417933343,0.0023498207262682763,0.01953125,0.0,0.7899338195539388,8,2,0,0.6640625,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b0.2__vs_Utility-Cost-Ratio,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,0.2,CB-Score minus Utility-Cost-Ratio,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,0.0014553607728741036,0.0004803734054957096,0.0024424680496185564,0.0006235087298925462,0.002286862177460547,0.013671875,0.0,0.8658230213942,8,2,0,0.4921875,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b0.2__vs_Oort-Style-Adapted,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,0.2,CB-Score minus Oort-Style-Adapted,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,0.000844021113765725,0.00026501862092088714,0.0014507499272901668,0.0003502500880051057,0.0013520782886369657,0.0166015625,0.0,0.8329241071692414,7,3,0,0.5810546875,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b0.4__vs_Utility-Only,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,0.4,CB-Score minus Utility-Only,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,7.071540457264103e-05,-0.0001284388131571379,0.000267727272372156,-9.559710455963044e-05,0.00023745661732597952,0.259765625,0.0,0.20999250579332795,6,4,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b0.4__vs_Utility-Cost-Ratio,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,0.4,CB-Score minus Utility-Cost-Ratio,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,7.071540457264103e-05,-0.00012748133312777827,0.00026411129338874514,-9.646773371531303e-05,0.00023207456799271276,0.259765625,0.0,0.20999250579332795,6,4,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b0.4__vs_Oort-Style-Adapted,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,0.4,CB-Score minus Oort-Style-Adapted,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,0.00018317206172512311,-0.0006523246062182703,0.0011958113248146662,-0.0005060908811053922,0.000953951170497102,0.341796875,0.0,0.11830246169059705,6,4,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b0.6__vs_Utility-Only,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,0.6,CB-Score minus Utility-Only,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,-5.683780838333652e-05,-0.0008597631094627272,0.0006844597371707987,-0.0007170549002923221,0.0005669566627187976,0.56640625,0.0,-0.04343979838607956,5,5,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b0.6__vs_Utility-Cost-Ratio,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,0.6,CB-Score minus Utility-Cost-Ratio,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,-9.644176148015937e-05,-0.0008898968972576843,0.0006328346148970756,-0.0007514453960292361,0.000526345170407122,0.6083984375,0.0,-0.07428525511505682,5,5,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b0.6__vs_Oort-Style-Adapted,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,0.6,CB-Score minus Oort-Style-Adapted,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,-0.00011506883714280658,-0.0010649672064662209,0.0007441831475437698,-0.000905221601233695,0.0006098928096732603,0.5830078125,0.0,-0.07436896279363843,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b0.8__vs_Utility-Only,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,0.8,CB-Score minus Utility-Only,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,-1.810275429269259e-05,-0.0006802203899990236,0.0005961696887372919,-0.0005686234432983133,0.0005072793613143944,0.5224609375,0.0,-0.01655075370607285,6,4,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b0.8__vs_Utility-Cost-Ratio,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,0.8,CB-Score minus Utility-Cost-Ratio,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,-1.810275429269259e-05,-0.0006815700082558162,0.0006049445499655099,-0.0005633006615507741,0.0005094412365828736,0.5224609375,0.0,-0.01655075370607285,6,4,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b0.8__vs_Oort-Style-Adapted,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,0.8,CB-Score minus Oort-Style-Adapted,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,-0.00010178860789934463,-0.0006883468903119255,0.00042612676402865364,-0.0005892013500138559,0.0003503228044990025,0.6279296875,0.0,-0.10661070431395892,5,5,0,1.0,INCONCLUSIVE
